SKU,MatchCount,MatchIndex,ProductTitle,Price,CompareAtPrice,InStock,StockQuantity,LowStockWarning,ProductURL,Source,Unverified,Status,Error
BHU4388A,1,1,"Brass Handmade Diya / Peetal Deepam / Traditional Pooja Lamp / Temple Oil Lamp / Decorative Diwali Diya for Home, Festival, Spiritual Rituals & Gifting, Gold, 12 Inch, 1 Piece",5119,6099,true,2,YES,https://bhunes.com/products/brass-handmade-diya-peetal-deepam-traditional-pooja-lamp-temple-oil-lamp-decorative-diwali-diya-for-home-festival-spiritual-rituals-gifting-gold,html,,FOUND,
BHU4389A,2,1,"Brass Shanka Diya | Shanku Chakra Deepam Lamp | Peetal / Pittal Shankh Deepak for Pooja, Aarti & Temple Decor | Ashtadhatu, Tambra Pittal Oil Lamp for Home & Diwali, Gold, 8.5 Inch, 1 Piece",6639,7899,true,1,YES,https://bhunes.com/products/brass-shanka-diya-idol-shanku-chakra-deepam-lamp-peetal-pittal-shankh-deepak-for-pooja-aarti-temple-decor-ashtadhatu-tambra-pittal-oil-lamp-for-home-diwali,html,,FOUND,
BHU4389A,2,2,"Brass Shankh Chakra Diya Pair – Shankh Chakra Deepam, Vishnu Shankh Chakra Oil Lamp, Handcrafted Puja & Home Temple Sculpture, Spiritual Aarti Lamp for Diwali, Navaratri, Ganesh Chaturthi, Gold, 8.5 Inch, 2 Piece",11089,13199,true,1,YES,https://bhunes.com/products/brass-shankh-chakra-diya-pair-shankh-chakra-deepam-vishnu-shankh-chakra-oil-lamp-handcrafted-puja-home-temple-sculpture-spiritual-aarti-lamp-for-diwali-navaratri-ganesh-chaturthi,html,,FOUND,
BHU4381A,1,1,"Brass Buddha Idol, Gautam Buddha Murti, Shakyamuni Statue, Meditating & Sitting Buddha Pratima for Pooja, Home Decor, Gifts, Gold, 4.5 Inch, 1 Piece",2019,2399,true,3,YES,https://bhunes.com/products/brass-buddha-idol-gautam-buddha-murti-shakyamuni-statue-meditating-sitting-buddha-pratima-for-pooja-home-decor,html,,FOUND,
BHU4389A_BHU4389A,1,1,"Brass Shankh Chakra Diya Pair – Shankh Chakra Deepam, Vishnu Shankh Chakra Oil Lamp, Handcrafted Puja & Home Temple Sculpture, Spiritual Aarti Lamp for Diwali, Navaratri, Ganesh Chaturthi, Gold, 8.5 Inch, 2 Piece",11089,13199,true,1,YES,https://bhunes.com/products/brass-shankh-chakra-diya-pair-shankh-chakra-deepam-vishnu-shankh-chakra-oil-lamp-handcrafted-puja-home-temple-sculpture-spiritual-aarti-lamp-for-diwali-navaratri-ganesh-chaturthi,html,,FOUND,
BHU438A,1,1,"Bhunes Brass Prabhavali Frame Arch Wall Hanging for Temple and Home Decor – Prabhawal with Kirtimukha & Sheshnag for Deity | Prabhaval for Pooja Room, Gold, 10.5 Inch, 1 Piece",2689,3199,true,5,YES,https://bhunes.com/products/bhunes-brass-prabhaval-prabhavali-frame-arch-wall-hanging-prabhawal-for-temple-home-decor-prabhawali-for-dietygold-10-5-inch-1-piece,html,,FOUND,
BHU4393A,1,1,"Brass Abhisheka Patra / Somsutra, Handcrafted Pooja Kalash, Devotional Snana Patra, Temple Ritual Vessel, Peetal / Pittal Hindu Pooja, Gold, 3 Inch, 1 Piece",8149,9699,true,,,https://bhunes.com/products/brass-abhisheka-patra-somsutra-sculpture-handcrafted-pooja-kalash-devotional-snana-patra-temple-ritual-vessel-peetal-pittal-hindu-pooja-idol,html,,FOUND,
BHU4395A,1,1,"Brass Asta Lakshmi Idols | Set of 8 Handcrafted Murti for Pooja, Home Decor & Spiritual Gifts, Gold, 3 Inch, 8 Piece",7139,8499,true,1,YES,https://bhunes.com/products/brass-asta-lakshmi-idols-set-of-8-handcrafted-murti-for-pooja-home-decor-spiritual-gifts,html,,FOUND,
BHU4409A,1,1,"Brass Nandi Idol | Handcrafted Shiva’s Bull Sculpture for Temple, Pooja & Home Decor, Gold, 4.5 Inch, 1 Piece",2769,3299,true,2,YES,https://bhunes.com/products/brass-nandi-idol-handcrafted-shivas-bull-sculpture-for-temple-pooja-home-decor,html,,FOUND,
BHU4414A,1,1,"Brass Elephant Idol | Handcrafted Decorative Elephant Sculpture for Home, Pooja & Gifts, Gold, 5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-elephant-idol-handcrafted-decorative-elephant-sculpture-for-home-pooja-gifts,html,,FOUND,
BHU441A,1,1,"Bhunes Brass Prabhavali Frame Arch – Prabhawali Wall Hanging Prabhaval for Temple, Home Mandir & Deity Backdrop | Traditional Brass Arch for God Idol Decor, Gold, 8 Inch, 1 Piece",2019,2399,true,,,https://bhunes.com/products/brass-prabhavali-frame-arch-prabhawali-wall-hanging-prabhaval-for-temple,html,,FOUND,
BHU4445A,1,1,"Brass Eagle Sculpture, Handcrafted Eagle Statue, Majestic Bird for Home Decor, Office & Gifts, Green, 13 Inch, 1 Piece",14699,17499,true,2,YES,https://bhunes.com/products/brass-eagle-sculpture-handcrafted-eagle-statue-majestic-bird-murti-for-home-decor-office-gifts,html,,FOUND,
BHU4475A,1,1,"Brass Durga Idol | Handcrafted Goddess Durga Sculpture for Puja & Home Décor, Gold, 4.5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-durga-idol-handcrafted-goddess-durga-sculpture-for-puja-home-decor,html,,FOUND,
BHU4478A,1,1,"Brass Chowki, Handmade Pooja Chowki, Spiritual Bajot Home & Temple Decor, Gold, 3 Inch, 1 Piece",669,799,true,4,YES,https://bhunes.com/products/brass-chowki-handmade-pooja-chowki-spiritual-bajot-home-temple-decor,html,YES,FOUND,
BHU4479A,1,1,"Brass Chowki, Handmade Pooja Platform, Spiritual Bajot Temple & Home Decor, Gold, 4 Inch, 1 Piece",1339,1599,true,,,https://bhunes.com/products/brass-chowki-handmade-pooja-platform-spiritual-bajot-temple-home-decor,html,YES,FOUND,
BHU4480A,1,1,"Brass Chowki Idol for Puja, Handcrafted Mandir Chowki, Laxmi Ganesh Durga Vishnu Pooja Pedestal, Gold, 5 Inch, 1 Piece",2179,2599,true,,,https://bhunes.com/products/brass-chowki-idol-for-puja-handcrafted-mandir-chowki-laxmi-ganesh-durga-vishnu-pooja-pedestal,html,YES,FOUND,
BHU4486A,1,1,"Brass Elephant Idol | Handmade Aane,Hathi Spiritual Sculpture | Home & Temple Decor, Gold, 11 Inch, 1 Piece",10419,12399,true,2,YES,https://bhunes.com/products/brass-elephant-idol-handmade-spiritual-sculpture-home-temple-decor,html,,FOUND,
BHU4487A,1,1,"Brass Deer Idol | Handmade Spiritual Sculpture | Home & Temple Decor, Gold, 8.5 Inch, 1 Piece",3529,4199,true,3,YES,https://bhunes.com/products/brass-deer-idol-handmade-spiritual-sculpture-home-temple-decor,html,,FOUND,
BHU4494A,1,1,"Brass Rabbit Idol | Handcrafted Mola, Khargosh Decorative, Auspicious Figurine for Home & Altar, Gold, 3 Inch, 1 Piece",1599,1899,true,3,YES,https://bhunes.com/products/brass-rabbit-idol-handcrafted-mola-khargosh-decorative-auspicious-figurine-for-home-altar,html,,FOUND,
BHU4495A,1,1,"Brass Lakshmi Idol | Shri Lakshmi Murti with Temple | Maha Laxmi Statue | Pooja Decor, Gold, 3 Inch, 1 Piece",2939,3499,true,2,YES,https://bhunes.com/products/brass-lakshmi-idol-shri-lakshmi-murti-with-temple-maha-laxmi-statue-pooja-decor-gold,html,,FOUND,
BHU4496A,1,1,"Brass Ganesh with Temple Idol, Siddhivinayak / Vinayaka Murti for Pooja, Home Decor, Temple, Festival & Gifts, Gold, 3 Inch, 1 Piece",2939,3499,true,1,YES,https://bhunes.com/products/brass-ganesh-with-temple-idol-siddhivinayak-vinayaka-murti-for-pooja-home-decor-temple-festival-gifts,html,,FOUND,
BHU4584A,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4584A,html,,NOT FOUND,
BHU4497A,1,1,"Brass Saraswati Idol, Handcrafted Sharada Murti with Temple, Veena Dhari Saraswati Pratima, Wisdom Goddess Statue, Home Decor & Pooja Showpiece, Gold, 3 Inch, 1 Piece",3109,3699,true,2,YES,https://bhunes.com/products/brass-saraswati-idol-handcrafted-sharada-murti-with-temple-veena-dhari-saraswati-pratima-wisdom-goddess-statue-home-decor-pooja-showpiece,html,,FOUND,
BHU4498A,1,1,"Brass Meenakshi Idol | Handcrafted Meenakshi Amman Murti for Pooja, Home Decor & Temple Statue | Madurai Goddess Meenakshi Pratima, Gold, 3.5 Inch, 1 Piece",2519,2999,true,2,YES,https://bhunes.com/products/brass-meenakshi-idol-handcrafted-meenakshi-amman-murti-for-pooja-home-decor-temple-statue-madurai-goddess-meenakshi-pratima,html,,FOUND,
BHU4499A,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4499A,html,,NOT FOUND,
BHU4501A,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4501A,html,,NOT FOUND,
BHU4502A,1,1,"Brass Venkateshwara Balaji Idol, Srinivasa Murti for Pooja, Home Decor, Spiritual Gifting & Temple Worship, Gold, 3 Inch, 1 Piece",2179,2599,true,2,YES,https://bhunes.com/products/brass-venkateshwara-balaji-idol-srinivasa-murti-for-pooja-home-decor-spiritual-gifting-temple-worship,html,,FOUND,
BHU4503A,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4503A,html,,NOT FOUND,
BHU4504A,1,1,"Brass Vishnu Sridevi Bhudevi Idol | Lord Narayana Murti | Sri Vishnu Lakshmi Bhudevi Statue for Pooja & Home Decor, Gold, 3 Inch, 1 Piece",2939,3499,true,2,YES,https://bhunes.com/products/brass-vishnu-sridevi-bhudevi-idol-lord-narayana-murti-sri-vishnu-lakshmi-bhudevi-statue-for-pooja-home-decor,html,,FOUND,
BHU4505A,1,1,"Brass Venkateshwara Baji Idol, Balaji Murti, Srinivasa Statue, Tirupati Perumal Vigraha for Pooja, Home Decor & Spiritual Gifting, Gold, 3 Inch, 1 Piece",2939,3499,true,1,YES,https://bhunes.com/products/brass-venkateshwara-baji-idol-balaji-murti-srinivasa-statue-tirupati-perumal-vigraha-for-pooja-home-decor-spiritual-gifting,html,,FOUND,
BHU4506A,1,1,"Brass Vishnu on Sheshnag Idol, Ananta Shayana, Adisesha Vishnu, Sheshashayi Murti, Padmanabha Ananta Statue for Pooja & Home Decor, Gold, 3 Inch, 1 Piece",2939,3499,true,1,YES,https://bhunes.com/products/brass-vishnu-on-sheshnag-idol-ananta-shayana-adisesha-vishnu-sheshashayi-murti-padmanabha-ananta-statue-for-pooja-home-decor,html,,FOUND,
BHU4507A,1,1,"Brass Small Kamakshi Idol, Rajarajeswari Murti, Pratima, Vigraham, Bhagwati Statue for Pooja, Home Decor & Spiritual Gifts, Gold, 3 Inch, 1 Piece",3279,3899,true,2,YES,https://bhunes.com/products/brass-small-rajarajeshwari-idol-rajarajeswari-murti-pratima-vigraham-bhagwati-statue-for-pooja-home-decor-spiritual-gifts,html,,FOUND,
BHU4507AB,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4507AB,html,,NOT FOUND,
BHU4508A,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4508A,html,,NOT FOUND,
BHU4509A,1,1,"Brass Ganesh Idol | Handcrafted Ganapati Vinayaka Murti | Peetal Ganesha Statue for Home Decor, Pooja & Spiritual Gifts, Gold, 3 Inch, 1 Piece",4119,4899,true,2,YES,https://bhunes.com/products/brass-ganesh-idol-handcrafted-ganapati-vinayaka-murti-peetal-ganesha-statue-for-home-decor-pooja-spiritual-gifts,html,,FOUND,
BHU4510A,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4510A,html,,NOT FOUND,
BHU4513A,1,1,"Brass Dog Idol, Peetal Dog Statue, Kutta Ka Murti Figurine, Indian Desi Dog Sculpture, Gold, 6 Inch, 1 Piece",7899,9399,true,1,YES,https://bhunes.com/products/brass-dog-idol-peetal-dog-statue-rajapalayam-mudhol-hound-chippiparai-kombai-figurine-indian-desi-dog-sculpture,html,,FOUND,
BHU4514A,1,1,"Brass Camel Idol, Indian Desert Camel Sculpture, Rajasthani Pushkar Pital Figurine, Dromedary Brass Statue, Handcrafted Thar Camel Showpiece, Gold, 7 Inch, 1 Piece",4619,5499,true,1,YES,https://bhunes.com/products/brass-camel-idol-indian-desert-camel-sculpture-rajasthani-pushkar-pital-figurine-dromedary-brass-statue-handcrafted-thar-camel-showpiece,html,,FOUND,
BHU4516A,1,1,"Brass Handcrafted Cat Idol, Peetal Billi Statue, Pital Poonai Figurine, Marjari Murti, Pittal Bekku, Gold, 7 Inch, 1 Piece",4449,5299,true,3,YES,https://bhunes.com/products/brass-handcrafted-cat-idol-peetal-billi-statue-pital-poonai-figurine-marjari-murti-pittal-bekku,html,,FOUND,
BHU4520A,1,1,"Brass Tigress Sculpture, Royal Bengal Tigress Idol, Panthera Tigress Murti, Peetal Jungle King Statue, Vyaghra Figurine , Gold, 4 Inch, 1 Piece",6469,7699,true,1,YES,https://bhunes.com/products/brass-tigress-sculpture-royal-bengal-tigress-idol-panthera-tigress-murti-peetal-jungle-king-statue-vyaghra-figurine,html,,FOUND,
BHU4520AB,1,1,"Brass Tigress Sculpture, Royal Bengal Tigress Idol, Panthera Tigress Murti, Peetal Jungle King Statue, Vyaghra Figurine , Gold, 4 Inch, 1 Piece",6469,7699,true,1,YES,https://bhunes.com/products/brass-tigress-sculpture-royal-bengal-tigress-idol-panthera-tigress-murti-peetal-jungle-king-statue-vyaghra-figurine,html,,FOUND,
BHU4534AB,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4534AB,html,,NOT FOUND,
BHU4536AB,1,1,"Brass Lakshmi Narasimha Idol, Laxmi Narasimha Murti, Peetal Narasimha Lakshmi Vigraham, Pital Lakshmi Narasimha Statue for Pooja Decor, Gold, 2.5 Inch, 1 Piece",1009,1199,true,1,YES,https://bhunes.com/products/brass-lakshmi-narasimha-idol-laxmi-narasimha-murti-peetal-narasimha-lakshmi-vigraham-pital-lakshmi-narasimha-statue-for-pooja-decor,html,,FOUND,
BHU4544A,1,1,"Brass Raghavendra Swamy Idol,Guru Rayaru Mantralaya Vigraham, Sri Raghavendra Theertharu Moorthi for Pooja, Home Temple & Spiritual Decor, Gold, 3 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-raghavendra-swamy-idolguru-rayaru-mantralaya-vigraham-sri-raghavendra-theertharu-moorthi-for-pooja-home-temple-spiritual-decor,html,,FOUND,
BHU4547AB,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4547AB,html,,NOT FOUND,
BHU4549AB,1,1,"Brass Lakshmi Idol, Handcrafted Mahalakshmi Peetal Murti, Padmavati lakshmi Statue for Pooja & Home Decor, Gold, 2.5 Inch, 1 Piece",1089,1299,true,4,YES,https://bhunes.com/products/brass-lakshmi-idol-handcrafted-mahalakshmi-peetal-murti-padmavati-lakshmi-statue-for-pooja-home-decor,html,,FOUND,
BHU4332A,1,1,"Brass Ganesha Idol Ganapati Vinayaka Murti Vighnaharta Ganesh Statue for Pooja Mandir Home Decor Showpiece Spiritual Gift Sculpture, Gold, 4 Inch, 1 Piece",3699,4399,true,5,YES,https://bhunes.com/products/brass-ganesha-idol-ganapati-vinayaka-murti-vighnaharta-ganesh-statue-for-pooja-mandir-home-decor-showpiece-spiritual-gift-sculpture,html,,FOUND,
BHU2873A,2,1,"Brass Deepam Kuthu Vilakku Nilavilakku Agal Vilakku Panchadeepam, Traditional Pital Diya Oil Lamp for Pooja Temple Home Décor,Gold, 13 Inch, 1 Piece",6719,7999,true,2,YES,https://bhunes.com/products/brass-deepam-kuthu-vilakku-nilavilakku-agal-vilakku-panchadeepam-traditional-pital-diya-oil-lamp-for-pooja-temple-home-decor,html,,FOUND,
BHU2873A,2,2,"Handcrafted Brass Deepam, Traditional Kuthu Vilakku Nilavilakku Agal Vilakku Panchadeepam, Temple Pooja Lamp, Set Of 2,Gold, 13 Inch, 2 Piece",13359,15899,true,1,YES,https://bhunes.com/products/handcrafted-brass-deepam-traditional-kuthu-vilakku-nilavilakku-agal-vilakku-panchadeepam-temple-pooja-lamp-set-of-2,html,,FOUND,
BHU4556A,1,1,"Brass Venkateshwara Balaji Idol,Tirupati Srinivasa Govinda Statue, Handcrafted Venkatachalapathy Perumal Murti,Temple Decor & Pooja Gift, Gold, 3 Inch, 1 Piece",919,1099,true,2,YES,https://bhunes.com/products/brass-venkateshwara-balaji-idoltirupati-srinivasa-govinda-statue-handcrafted-venkatachalapathy-perumal-murtitemple-decor-pooja-gift,html,,FOUND,
BHU4556AB,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4556AB,html,,NOT FOUND,
BHU4560AB,1,1,"Brass Bal Krishna on Leaf Idol, Peetal Baby Gopala Murti, Handcrafted Govinda Kanha Statue for Pooja Home Decor, Gold, 1 Inch, 1 Piece",669,799,true,5,YES,https://bhunes.com/products/brass-bal-krishna-on-leaf-idol-peetal-baby-gopala-murti-handcrafted-govinda-kanha-statue-for-pooja-home-decor,html,,FOUND,
BHU4561AB,1,1,"Brass Krishna Idol, Handcrafted Peetal Gopala Murti, Pital Govinda Statue, Balakrishna Moorti, Madhava Figurine for Pooja & Decor, Gold, 2 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-krishna-idol-handcrafted-peetal-gopala-murti-pital-govinda-statue-balakrishna-moorti-madhava-figurine-for-pooja-decor,html,,FOUND,
BHU4578A,1,1,"Handcrafted Copper Varahi Amman Idol, Tamra Varahi Devi Murti, Thamira Varahi Amman Statue for Pooja, Home Decor & Gifts, Brown, 1.5 Inch, 1 Piece",499,599,true,4,YES,https://bhunes.com/products/handcrafted-copper-varahi-amman-idol-tamra-varahi-devi-murti-thamira-varahi-amman-statue-for-pooja-home-decor-gifts,html,,FOUND,
BHU4605A,1,1,"Brass Garuda Dev Idol, Vishnu Vahana Pakshiraja Murti, Handcrafted Pital Garuda Bhagwan Statue,Vainateya Suparna Vigraham for Home Temple & Puja Decor, Gold, 2.5 Inch, 1 Piece",1089,1299,true,3,YES,https://bhunes.com/products/brass-garuda-dev-idol-vishnu-vahana-pakshiraja-murti-handcrafted-pital-garuda-bhagwan-statuevainateya-suparna-vigraham-for-home-temple-puja-decor,html,,FOUND,
BHU4606A,1,1,"Copper Ganesha Idol, Handcrafted Tamra Vinayaka Moorti, Siddhivinayaka Vighnaharta Ganapati Murthi for Pooja, Home Decor & Spiritual Gifting , Brown, 3 Inch, 1 Piece",1339,1599,true,2,YES,https://bhunes.com/products/copper-ganesha-idol-handcrafted-tamra-vinayaka-moorti-siddhivinayaka-vighnaharta-ganapati-murthi-for-pooja-home-decor-spiritual-gifting,html,,FOUND,
BHU4607A,1,1,"Brass Ganesha Idol, Ganapati Siddhivinayak Murti, Gajanana Statue for Pooja & Home Decor, Gold, 2.5 Inch, 1 Piece",1089,1299,true,1,YES,https://bhunes.com/products/brass-ganesha-idol-ganapati-siddhivinayak-murti-gajanana-statue-for-pooja-home-decor,html,,FOUND,
BHU4608A,1,1,"Brass Ganapati Idol, Siddhivinayak Murti, Vinayaka Statue, Gajanana Pratima, Ekadanta Pooja Murti, Handcrafted Peetal Vigraha, Gold, 2 Inch, 1 Piece",669,799,true,1,YES,https://bhunes.com/products/brass-ganapati-idol-siddhivinayak-murti-vinayaka-statue-gajanana-pratima-ekadanta-pooja-murti-handcrafted-peetal-vigraha,html,,FOUND,
BHU4609A,1,1,"Brass Kubera Idol for Wealth, Lakshmi Kuber Murti, Lord Kubera Vigraham, Dhanadhipati Vaishravan Statue, Handmade Peetal Kuber Bhagwan Moorthi for Pooja & Home Decor, Gold, 2 Inch, 1 Piece",919,1099,true,1,YES,https://bhunes.com/products/brass-kubera-idol-for-wealth-lakshmi-kuber-murti-lord-kubera-vigraham-dhanadhipati-vaishravan-statue-handmade-peetal-kuber-bhagwan-moorthi-for-pooja-home-decor,html,,FOUND,
BHU460A,1,1,"Brass Nandi Idol | Nandikeshwara Bull Statue, Shivalinga Vehicle, Handcrafted Peetal Nandhi Murti for Pooja, Temple & Home Decor, Gold, 5 Inch, 1 Piece",5289,6299,true,3,YES,https://bhunes.com/products/brass-nandi-idol-nandikeshwara-bull-statue,html,,FOUND,
BHU4610A,1,1,"Brass Saraswati Idol, Peetal Sharada Devi Murti, Vagdevi Statue for Pooja, Home Decor & Gifts, Handcrafted Vani Bharati Moorthi, Gold, 3 Inch, 1 Piece",1599,1899,true,1,YES,https://bhunes.com/products/brass-saraswati-idol-peetal-sharada-devi-murti-vagdevi-statue-for-pooja-home-decor-gifts-handcrafted-vani-bharati-moorthi,html,,FOUND,
BHU4611A,2,1,"Brass Saraswati Idol, Handcrafted Peetal Sharada Devi Murti, Vagdevi Moorthi, Bharati Hamsavahini Statue, Kalaivani Brass Figurine for Pooja, Home Decor & Gift, Gold, 2.5 Inch, 1 Piece",919,1099,true,2,YES,https://bhunes.com/products/brass-saraswati-idol-handcrafted-peetal-sharada-devi-murti-vagdevi-moorthi-bharati-hamsavahini-statue-kalaivani-brass-figurine-for-pooja-home-decor-gift,html,,FOUND,
BHU4611A,2,2,"Copper Saraswati Idol Sharada Bharati Vani Vagdevi Hamsavahini Taamra Saraswati Murti | Divine Puja Moorti for Home Decor & Temple Sculpture, Brown, 2.5 Inch, 1 Piece",1429,1699,true,4,YES,https://bhunes.com/products/copper-saraswati-idol-sharada-bharati-vani-vagdevi-hamsavahini-taamra-saraswati-murti-divine-puja-moorti-for-home-decor-temple-sculpture,html,,FOUND,
BHU4612A,3,1,"Brass Hanuman Idol, Pavanputra Anjaneya Murti, Bajrangbali Maruti Vigraha, Sankat Mochan Hanuman Statue, Handcrafted Peetal Pital Ram Bhakt Hanuman Moorti for Pooja Home Temple Décor, Gold, 3 Inch, 1 Piece",669,799,true,,,https://bhunes.com/products/brass-hanuman-idol-pavanputra-anjaneya-murti-bajrangbali-maruti-vigraha-sankat-mochan-hanuman-statue-handcrafted-peetal-pital-ram-bhakt-hanuman-moorti-for-pooja-home-temple-decor,html,,FOUND,
BHU4612A,3,2,"Copper Hanuman Idol, Handcrafted Tamra Anjaneya Murti, Bajrangbali Maruti Vayuputra Vigraham for Pooja Home Decor & Gifts, Brown, 3 Inch, 1 Piece",499,599,true,4,YES,https://bhunes.com/products/copper-hanuman-idol-handcrafted-tamra-anjaneya-murti-bajrangbali-maruti-vayuputra-vigraham-for-pooja-home-decor-gifts,html,,FOUND,
BHU4612A,3,3,"Copper Hanuman Idol, Handcrafted Tamra Anjaneya Murti, Bajrangbali Maruti Ramdoot Vigraham for Pooja, Home Decor & Spiritual Gifts, Brown, 3 Inch, 1 Piece",499,599,true,3,YES,https://bhunes.com/products/copper-hanuman-idol-handcrafted-tamra-anjaneya-murti-bajrangbali-maruti-ramdoot-vigraham-for-pooja-home-decor-spiritual-gifts,html,,FOUND,
BHU4613A,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4613A,html,,NOT FOUND,
BHU4614A,1,1,"Brass Garuda Dev Idol, Handcrafted Vishnu Vahana Garudar Murti, Pakshiraja Vainateya Statue, Pital Garuda Bhagwan Vigraham for Puja & Home Decor, Gold, 3 Inch, 1 Piece",1339,1599,true,1,YES,https://bhunes.com/products/brass-garuda-dev-idol-handcrafted-vishnu-vahana-garudar-murti-pakshiraja-vainateya-statue-pital-garuda-bhagwan-vigraham-for-puja-home-decor,html,,FOUND,
BHU4615A,0,,,,,,,,https://bhunes.com/search?options%5Bprefix%5D=last&q=BHU4615A,html,,NOT FOUND,
BHU4616A,1,1,"Copper Udupi Krishna Idol Handcrafted Traditional Balakrishna Murti for Pooja Home Decor & Spiritual Gifting , Brown, 4.5 Inch, 1 Piece",1429,1699,true,2,YES,https://bhunes.com/products/copper-udupi-krishna-idol-handcrafted-traditional-balakrishna-murti-for-pooja-home-decor-spiritual-gifting-brown-4-5-inch-1-piece,html,,FOUND,
BHU4629A,2,1,"Brass Shankha Stand, Vishnu Symbol Conch Sign For Pooja , Sacred Hindu Puja Shankham Idol, Handcrafted Peetal Pital Shankh, Gold, 5 Inch, 1 Piece",2269,2699,true,,,https://bhunes.com/products/brass-shankha-panchajanya-vishnu-lakshmi-conch-sacred-hindu-puja-shankham-idol-handcrafted-peetal-pital-shankh,html,,FOUND,
BHU4629A,2,2,"Brass Shankh Chakra Stand Set, Peetal Vishnu Symbol Balaji  Shankh & Sudarshan Chakra Figurine for Pooja, Home Temple & Spiritual Decor, Gold, 5 Inch, 2 Piece",4369,5199,true,,,https://bhunes.com/products/brass-shankh-chakra-set-peetal-vishnu-shankh-sudarshan-chakra-figurine-for-pooja-home-temple-spiritual-decor,html,,FOUND,
BHU4629A_BHU4630A,1,1,"Brass Shankh Chakra Stand Set, Peetal Vishnu Symbol Balaji  Shankh & Sudarshan Chakra Figurine for Pooja, Home Temple & Spiritual Decor, Gold, 5 Inch, 2 Piece",4369,5199,true,,,https://bhunes.com/products/brass-shankh-chakra-set-peetal-vishnu-shankh-sudarshan-chakra-figurine-for-pooja-home-temple-spiritual-decor,html,,FOUND,
BHU4630A,1,1,"Brass Sudarshan Chakra Stand, Peetal Vishnu Chakra, Narayana Sudarshana Yantra, Sri Chakra for Pooja & Home Temple Decor, Gold, 5 Inch, 1 Piece",2269,2699,true,,,https://bhunes.com/products/brass-sudarshan-chakra-peetal-vishnu-chakra-narayana-sudarshana-yantra-sri-chakra-for-pooja-home-temple-decor,html,,FOUND,
BHU4632A,2,1,"Brass Nandhi Havan Spoon Peetal Pooja Spoon, Pittal Homa Yagna Spoon, Vedic Agnihotra Ritual Tool, Sacred Nandi Dev Pital Spoon, Gold, 3 Inch, 1 Piece",4449,5299,true,,,https://bhunes.com/products/brass-nandhi-havan-spoon-peetal-pooja-spoon-pittal-homa-yagna-spoon-vedic-agnihotra-ritual-tool-sacred-nandi-dev-pital-spoon,html,YES,FOUND,
BHU4632A,2,2,"Brass Havan Spoon Set Sruva, Sruk Peetal Pittal Pooja Homam Yagna Agnihotra Vedic Ritual Spoon, Traditional Indian Temple Homa Spoon, Gold, 3 Inch, 2Piece",6469,7699,true,,,https://bhunes.com/products/brass-havan-spoon-set-peetal-pittal-pooja-homam-yagna-agnihotra-vedic-ritual-spoon-traditional-indian-temple-homa-spoon,html,YES,FOUND,
BHU4632A_BHU3649AC,1,1,"Brass Havan Spoon Set Sruva, Sruk Peetal Pittal Pooja Homam Yagna Agnihotra Vedic Ritual Spoon, Traditional Indian Temple Homa Spoon, Gold, 3 Inch, 2Piece",6469,7699,true,,,https://bhunes.com/products/brass-havan-spoon-set-peetal-pittal-pooja-homam-yagna-agnihotra-vedic-ritual-spoon-traditional-indian-temple-homa-spoon,html,YES,FOUND,
BHU4634A,1,1,"Brass Lotus Lamp, Kamal Deep Padma Deepam Vilakku, Handcrafted Pital Kamal Diya for Pooja Mandir & Home Décor, Gold, 6 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-lotus-lamp-kamal-deep-padma-deepam-vilakku-handcrafted-pital-kamal-diya-for-pooja-mandir-home-decor,html,,FOUND,
BHU4636A,1,1,"Handcrafted Brass Pooja Thali, Peetal Aarti Plate, Traditional Hindu Puja Thambalam, Pittal Pooja Plate for Daily Worship & Temple Rituals, Gold, 0.5 Inch, 1 Piece",79,99,true,,,https://bhunes.com/products/handcrafted-brass-pooja-thali-peetal-aarti-plate-traditional-hindu-puja-thambalam-pittal-pooja-plate-for-daily-worship-temple-rituals,html,YES,FOUND,
